City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
280,xam nua,20.4197,104.0439,8.24,98,12,0.89,LA,"01/21/2023,00:04:45"
281,saint-francois,46.4154,3.9054,0.69,95,100,3.09,FR,"01/21/2023,00:02:43"
282,macomer,40.262,8.7699,0.1,86,31,3.14,IT,"01/21/2023,00:04:45"
283,narsaq,60.9167,-46.05,-11.88,70,4,2.68,GL,"01/21/2023,00:04:46"
284,moussoro,13.6408,16.4901,21.25,18,16,4.77,TD,"01/21/2023,00:04:46"
285,tiznit,29.5833,-9.5,11.69,60,0,0.68,MA,"01/21/2023,00:04:47"
286,ostrovnoy,68.0531,39.5131,-3.43,89,80,8.1,RU,"01/21/2023,00:04:47"
287,chuzhou,32.3219,118.2978,1.41,76,33,3.56,CN,"01/21/2023,00:04:48"
288,abha,18.2164,42.5053,9.14,81,0,2.06,SA,"01/21/2023,00:04:48"
289,zeya,53.75,127.2667,-43.27,96,19,1.15,RU,"01/21/2023,00:04:49"
290,labuhan,-6.8844,112.2051,25.39,85,99,2.61,ID,"01/21/2023,00:04:49"
291,fort nelson,58.8053,-122.7002,-5.03,91,89,0.61,CA,"01/21/2023,00:00:41"
292,pampa,35.5362,-100.9599,11.53,43,0,8.75,US,"01/21/2023,00:04:50"
293,manono,-7.3,27.4167,20.39,97,100,1.28,CD,"01/21/2023,00:04:50"
294,guerrero negro,27.9769,-114.0611,16.2,59,0,7.97,MX,"01/21/2023,00:04:51"
295,nador,35.174,-2.9287,16.14,77,75,6.17,MA,"01/21/2023,00:04:51"
296,ramhormoz,31.28,49.6035,12.53,60,0,0.68,IR,"01/21/2023,00:04:52"
297,kadi,23.3,72.3333,13.92,35,0,3.39,IN,"01/21/2023,00:04:52"
298,kaputa,-8.4689,29.6619,19.52,92,100,2.16,ZM,"01/21/2023,00:04:53"
299,kruisfontein,-34.0033,24.7314,21.05,97,72,1.02,ZA,"01/21/2023,00:04:53"
300,fukue,32.6881,128.8419,7.1,61,79,3.98,JP,"01/21/2023,00:04:54"
301,aksarka,66.5606,67.7975,-8.72,96,100,2.82,RU,"01/21/2023,00:04:54"
302,pangoa,-12.1167,-73.0,19.96,98,87,0.79,PE,"01/21/2023,00:04:55"
303,tokonou,9.65,-9.7833,22.79,19,75,1.08,GN,"01/21/2023,00:04:55"
304,madang,-5.2246,145.7966,28.56,73,100,1.79,PG,"01/21/2023,00:04:56"
305,bubaque,11.2833,-15.8333,25.17,66,5,6.39,GW,"01/21/2023,00:04:56"
306,mareeba,-17.0,145.4333,29.13,73,100,2.53,AU,"01/21/2023,00:04:57"
307,hinton,53.4001,-117.5857,-1.69,84,93,4.29,CA,"01/21/2023,00:02:07"
308,oil city,41.4339,-79.7064,1.0,100,100,5.14,US,"01/21/2023,00:04:58"
309,smidovich,48.6,133.8167,-35.83,87,19,3.07,RU,"01/21/2023,00:05:58"
310,skibbereen,51.55,-9.2667,8.95,97,100,3.2,IE,"01/21/2023,00:05:58"
311,stornoway,58.2093,-6.3865,5.98,83,100,14.4,GB,"01/21/2023,00:05:59"
312,salvador,13.8333,-88.9167,24.47,58,16,1.62,SV,"01/21/2023,00:02:57"
313,vacaria,-28.5122,-50.9339,18.62,84,69,3.2,BR,"01/21/2023,00:06:00"
314,camacha,33.0833,-16.3333,14.68,72,40,4.12,PT,"01/21/2023,00:06:00"
315,bogande,12.9714,-0.1436,22.94,14,0,3.1,BF,"01/21/2023,00:06:00"
316,nerchinskiy zavod,51.3088,119.61,-34.76,98,100,1.87,RU,"01/21/2023,00:06:01"
317,port lincoln,-34.7333,135.8667,17.92,67,100,5.98,AU,"01/21/2023,00:06:02"
318,saint george,37.1041,-113.5841,8.3,42,0,5.14,US,"01/21/2023,00:06:02"
319,mahanoro,-19.9,48.8,24.57,95,100,4.22,MG,"01/21/2023,00:06:03"
320,bima,-8.4667,118.7167,27.01,85,95,1.19,ID,"01/21/2023,00:06:03"
321,honiara,-9.4333,159.95,29.68,68,100,1.6,SB,"01/21/2023,00:06:04"
322,maun,-19.9833,23.4167,20.26,81,71,2.21,BW,"01/21/2023,00:06:04"
323,carmo do paranaiba,-19.0008,-46.3161,20.42,83,87,1.32,BR,"01/21/2023,00:06:05"
324,kaduqli,11.0167,29.7167,23.08,17,48,4.42,SD,"01/21/2023,00:06:05"
325,montlucon,46.3333,2.6,0.95,92,92,2.37,FR,"01/21/2023,00:06:06"
326,panguna,-6.3164,155.4848,27.52,59,100,1.49,PG,"01/21/2023,00:06:06"
327,gizo,-8.103,156.8419,28.98,68,100,2.92,SB,"01/21/2023,00:06:07"
328,gushikawa,26.3544,127.8686,16.57,73,100,2.57,JP,"01/21/2023,00:06:07"
329,belaya,49.029,25.7706,6.74,84,100,6.57,UA,"01/21/2023,00:06:08"
330,balikpapan,-1.2675,116.8289,25.55,94,20,1.54,ID,"01/21/2023,00:06:08"
331,alekseyevsk,57.8406,108.3492,-40.41,100,99,0.61,RU,"01/21/2023,00:06:09"
332,mayor pablo lagerenza,-19.9309,-60.7718,32.35,40,50,5.64,PY,"01/21/2023,00:06:09"
333,dicabisagan,17.0818,122.4157,23.32,86,100,4.62,PH,"01/21/2023,00:06:10"
334,bathsheba,13.2167,-59.5167,25.34,73,40,8.75,BB,"01/21/2023,00:06:10"
335,vila franca do campo,37.7167,-25.4333,14.23,71,95,3.25,PT,"01/21/2023,00:06:11"
336,praia da vitoria,38.7333,-27.0667,15.42,83,89,7.37,PT,"01/21/2023,00:06:11"
337,sao miguel do araguaia,-13.275,-50.1628,22.94,82,11,1.09,BR,"01/21/2023,00:06:12"
338,harper,4.375,-7.7169,26.67,79,89,3.11,LR,"01/21/2023,00:06:12"
339,udachnyy,66.4167,112.4,-44.87,100,81,2.37,RU,"01/21/2023,00:06:13"
340,port moresby,-9.4431,147.1797,28.27,68,100,3.52,PG,"01/21/2023,00:06:13"
341,kathmandu,27.7167,85.3167,5.12,100,20,1.54,NP,"01/21/2023,00:04:41"
342,pandan,14.0453,124.1694,24.46,91,99,7.1,PH,"01/21/2023,00:06:14"
343,mindelheim,48.05,10.4833,-3.13,87,75,1.54,DE,"01/21/2023,00:06:15"
344,plaeng yao,13.5847,101.284,24.31,100,93,2.94,TH,"01/21/2023,00:04:00"
345,cooma,-36.2333,149.1333,19.84,42,56,1.96,AU,"01/21/2023,00:06:16"
346,abonnema,4.7084,6.7931,27.03,80,85,2.84,NG,"01/21/2023,00:06:16"
347,alpine,32.835,-116.7664,14.04,58,0,4.63,US,"01/21/2023,00:05:08"
348,vestmannaeyjar,63.4427,-20.2734,8.7,93,100,15.26,IS,"01/21/2023,00:06:17"
349,havoysund,70.9963,24.6622,2.13,69,78,10.92,NO,"01/21/2023,00:06:17"
350,kallaste,58.655,27.1592,-2.87,81,96,2.69,EE,"01/21/2023,00:06:18"
351,parrita,9.5201,-84.3225,24.94,86,19,1.15,CR,"01/21/2023,00:06:18"
352,atar,20.5169,-13.0499,18.22,30,0,2.64,MR,"01/21/2023,00:06:19"
353,peniche,39.3558,-9.3811,14.5,96,25,6.75,PT,"01/21/2023,00:07:19"
354,labytnangi,66.6572,66.4183,-11.94,97,100,1.4,RU,"01/21/2023,00:07:19"
355,alvaraes,-3.2208,-64.8042,21.84,99,100,1.0,BR,"01/21/2023,00:07:20"
356,rudnaya pristan,44.3614,135.8116,-17.75,58,71,4.02,RU,"01/21/2023,00:07:20"
357,pierre,44.3683,-100.351,-7.49,93,0,2.06,US,"01/21/2023,00:07:21"
358,korla,41.7597,86.1469,-14.33,76,5,0.64,CN,"01/21/2023,00:07:21"
359,yar-sale,66.8333,70.8333,-14.3,94,100,9.46,RU,"01/21/2023,00:07:22"
360,yenagoa,4.9247,6.2642,26.32,82,77,1.69,NG,"01/21/2023,00:07:22"
361,navahrudak,53.6,25.8333,-0.78,97,100,6.94,BY,"01/21/2023,00:07:23"
362,sayyan,15.1718,44.3244,8.69,42,5,1.2,YE,"01/21/2023,00:07:23"
363,lerwick,60.1545,-1.1494,6.0,74,71,10.4,GB,"01/21/2023,00:07:24"
364,allapalli,19.4167,80.0667,16.82,76,8,1.27,IN,"01/21/2023,00:07:24"
365,calama,-22.4667,-68.9333,19.27,34,0,8.23,CL,"01/21/2023,00:07:25"
366,larsnes,62.2028,5.5773,3.71,73,62,4.3,NO,"01/21/2023,00:07:25"
367,lagoa vermelha,-28.2086,-51.5258,18.1,86,60,2.03,BR,"01/21/2023,00:06:10"
368,puerto ayacucho,5.6639,-67.6236,27.99,52,79,0.74,VE,"01/21/2023,00:07:26"
369,santa rosa,14.3122,121.1114,25.62,86,96,6.38,PH,"01/21/2023,00:07:26"
370,indianola,41.3581,-93.5574,-1.73,95,31,1.38,US,"01/21/2023,00:07:27"
371,avera,33.194,-82.5271,11.97,51,89,4.05,US,"01/21/2023,00:07:28"
372,kwinana,-32.25,115.7667,31.56,28,0,1.79,AU,"01/21/2023,00:07:28"
373,pestovo,58.5938,35.8024,1.57,98,100,2.68,RU,"01/21/2023,00:07:29"
374,bridlington,54.0831,-0.1919,0.85,74,8,3.78,GB,"01/21/2023,00:07:29"
375,olafsvik,64.8945,-23.7142,5.32,94,100,11.8,IS,"01/21/2023,00:07:30"
376,muswellbrook,-32.2667,150.9,24.06,40,33,3.64,AU,"01/21/2023,00:07:30"
377,jeremie,18.65,-74.1167,23.67,71,21,0.59,HT,"01/21/2023,00:07:31"
378,taltal,-25.4,-70.4833,20.41,78,25,2.86,CL,"01/21/2023,00:07:31"
379,caorle,45.5966,12.8758,4.12,65,82,4.92,IT,"01/21/2023,00:07:32"
380,osoyoos,49.0331,-119.4524,0.53,90,59,0.41,CA,"01/21/2023,00:07:32"
381,merauke,-8.4667,140.3333,25.95,87,100,7.05,ID,"01/21/2023,00:07:33"
382,kharian,32.8149,73.8636,8.8,76,72,3.14,PK,"01/21/2023,00:07:33"
383,beihai,21.4833,109.1,16.38,75,100,3.47,CN,"01/21/2023,00:07:34"
384,caravelas,-17.7125,-39.2481,25.11,82,100,3.25,BR,"01/21/2023,00:06:23"
385,saint-georges,12.0564,-61.7485,24.4,81,74,6.44,GD,"01/21/2023,00:07:35"
386,ngorongoro,-3.2397,35.4875,12.08,80,84,1.86,TZ,"01/21/2023,00:07:35"
387,buala,-8.145,159.5921,29.33,65,100,1.57,SB,"01/21/2023,00:07:36"
388,norman wells,65.282,-126.8329,-19.57,95,24,1.9,CA,"01/21/2023,00:07:36"
389,celestun,20.8667,-90.4,24.83,84,61,2.73,MX,"01/21/2023,00:07:37"
390,puerto colombia,10.9878,-74.9547,26.05,80,0,11.48,CO,"01/21/2023,00:07:37"
391,kassala,15.451,36.4,23.12,56,1,3.37,SD,"01/21/2023,00:07:38"
392,san cristobal,7.7669,-72.225,18.5,76,45,0.55,VE,"01/21/2023,00:07:38"
393,bam,29.106,58.357,5.1,50,3,2.74,IR,"01/21/2023,00:07:38"
394,cavalcante,-13.7975,-47.4583,20.43,89,99,0.34,BR,"01/21/2023,00:07:40"
395,vao,-22.6667,167.4833,25.61,81,100,12.18,NC,"01/21/2023,00:06:17"
396,russell,32.3502,-85.1999,12.78,62,91,2.27,US,"01/21/2023,00:07:41"
397,oktyabrskiy,54.4815,53.471,-18.91,84,8,2.18,RU,"01/21/2023,00:07:41"
398,bintulu,3.1667,113.0333,24.74,90,100,2.0,MY,"01/21/2023,00:07:42"
399,san luis,-33.295,-66.3356,25.01,63,26,6.2,AR,"01/21/2023,00:04:04"
400,narasannapeta,18.4167,84.05,22.21,81,93,1.54,IN,"01/21/2023,00:08:42"
401,banjar,-8.19,114.9675,26.74,85,99,1.98,ID,"01/21/2023,00:08:43"
402,alberton,46.8168,-64.0654,-0.92,95,100,9.51,CA,"01/21/2023,00:08:43"
403,montecristi,-1.05,-80.6667,26.9,65,40,3.6,EC,"01/21/2023,00:08:44"
404,tsaratanana,-16.7833,47.65,21.24,98,100,4.13,MG,"01/21/2023,00:08:44"
405,dakar,14.6937,-17.4441,19.49,75,2,8.88,SN,"01/21/2023,00:08:45"
406,la romana,18.4273,-68.9728,22.01,86,10,3.99,DO,"01/21/2023,00:08:45"
407,te anau,-45.4167,167.7167,17.28,46,8,1.02,NZ,"01/21/2023,00:08:46"
408,sur,22.5667,59.5289,19.61,50,0,5.35,OM,"01/21/2023,00:08:46"
409,benin,9.5,2.25,25.58,19,88,1.38,BJ,"01/21/2023,00:08:46"
410,nuevo progreso,23.1667,-97.95,22.16,72,99,0.45,MX,"01/21/2023,00:08:47"
411,paamiut,61.994,-49.6678,-18.87,81,23,4.56,GL,"01/21/2023,00:08:47"
412,mount gambier,-37.8333,140.7667,19.76,56,98,4.44,AU,"01/21/2023,00:08:48"
413,moosomin,50.1333,-101.6677,-7.58,83,71,4.58,CA,"01/21/2023,00:08:48"
414,port hedland,-20.3167,118.5667,29.03,74,52,2.06,AU,"01/21/2023,00:08:49"
415,ibitinga,-21.7578,-48.8289,21.02,94,84,1.67,BR,"01/21/2023,00:07:03"
416,viedma,-40.8135,-62.9967,22.66,78,81,2.91,AR,"01/21/2023,00:08:49"
417,srednekolymsk,67.45,153.6833,-35.9,99,100,2.88,RU,"01/21/2023,00:08:50"
418,kokopo,-4.352,152.2633,29.01,65,98,1.3,PG,"01/21/2023,00:08:50"
419,riachao das neves,-11.7461,-44.91,22.78,81,100,0.95,BR,"01/21/2023,00:07:58"
420,glomfjord,66.8167,13.9667,0.43,96,96,1.94,NO,"01/21/2023,00:08:51"
421,price,39.5994,-110.8107,-0.41,51,0,4.12,US,"01/21/2023,00:08:51"
422,bengkulu,-3.8004,102.2655,23.48,91,100,1.73,ID,"01/21/2023,00:08:52"
423,najran,17.4924,44.1277,11.47,44,0,1.05,SA,"01/21/2023,00:08:52"
424,alofi,-19.0595,-169.9187,27.32,77,38,6.73,NU,"01/21/2023,00:08:32"
425,rome,34.257,-85.1647,10.17,68,0,1.54,US,"01/21/2023,00:04:22"
426,ormond beach,29.2858,-81.0559,20.57,81,75,0.0,US,"01/21/2023,00:08:53"
427,zugdidi,42.5088,41.8709,11.17,34,100,4.8,GE,"01/21/2023,00:08:54"
428,kachiry,53.0675,76.1036,-20.08,100,100,1.44,KZ,"01/21/2023,00:08:54"
429,hualmay,-11.0964,-77.6139,21.74,78,75,3.56,PE,"01/21/2023,00:08:55"
430,iberia,29.9502,-91.7507,13.04,54,75,5.66,US,"01/21/2023,00:08:55"
431,kamina,-8.7386,24.9906,17.49,99,100,1.42,CD,"01/21/2023,00:08:56"
432,pimentel,-6.8367,-79.9342,22.16,78,75,7.2,PE,"01/21/2023,00:08:56"
433,nambucca heads,-30.65,153.0,25.56,51,64,3.7,AU,"01/21/2023,00:08:57"
434,manyana,-23.4,21.7167,21.67,58,81,0.98,BW,"01/21/2023,00:08:57"
435,jodhpur,26.2867,73.03,11.44,49,0,4.3,IN,"01/21/2023,00:08:58"
436,conde,-7.2597,-34.9075,25.7,78,0,2.57,BR,"01/21/2023,00:08:58"
437,fasa,28.9383,53.6482,5.7,53,0,1.74,IR,"01/21/2023,00:08:59"
438,sorland,67.667,12.6934,2.92,72,20,4.77,NO,"01/21/2023,00:08:59"
439,la paz,-16.5,-68.15,8.29,80,91,1.58,BO,"01/21/2023,00:04:02"
440,buchanan,5.8808,-10.0467,26.14,84,52,2.78,LR,"01/21/2023,00:05:21"
441,bilma,18.6853,12.9164,16.65,14,0,4.56,NE,"01/21/2023,00:09:00"
442,noyabrsk,63.1994,75.4507,-24.13,87,100,9.15,RU,"01/21/2023,00:09:01"
443,port blair,11.6667,92.75,24.58,78,31,4.19,IN,"01/21/2023,00:09:01"
444,san giovanni valdarno,43.5667,11.5333,5.36,65,100,0.89,IT,"01/21/2023,00:09:02"
445,buritis,-15.6178,-46.4233,22.88,79,64,1.21,BR,"01/21/2023,00:09:02"
446,vanavara,60.34,102.2797,-46.1,100,57,1.54,RU,"01/21/2023,00:10:03"
447,chukhloma,58.7525,42.6825,-1.15,90,100,5.11,RU,"01/21/2023,00:10:03"
448,santa maria del oro,25.9333,-105.3667,19.28,13,58,7.86,MX,"01/21/2023,00:10:04"
449,riyadh,24.6877,46.7219,10.08,49,5,2.6,SA,"01/21/2023,00:07:25"
450,nishihara,26.1842,127.7558,16.6,63,75,4.12,JP,"01/21/2023,00:10:05"
451,milkovo,54.7167,158.6167,-21.8,95,100,0.91,RU,"01/21/2023,00:10:05"
452,hoquiam,46.9809,-123.8893,9.96,78,0,4.12,US,"01/21/2023,00:10:06"
453,konstantinovka,49.6167,127.9833,-44.07,100,63,0.51,RU,"01/21/2023,00:10:06"
454,tecoanapa,16.5167,-98.75,26.29,68,3,2.85,MX,"01/21/2023,00:10:07"
455,hamilton,39.1834,-84.5333,2.11,71,100,5.66,US,"01/21/2023,00:01:58"
456,devli,25.75,75.3833,9.61,55,1,2.91,IN,"01/21/2023,00:10:07"
457,vilyuysk,63.7553,121.6247,-51.46,100,79,1.24,RU,"01/21/2023,00:10:08"
458,aleppo,36.25,37.5,8.83,78,0,3.63,SY,"01/21/2023,00:10:08"
459,murgab,37.4966,61.9714,-2.65,51,33,1.69,TM,"01/21/2023,00:10:09"
460,itarema,-2.9248,-39.9167,26.17,77,100,4.97,BR,"01/21/2023,00:10:09"
461,waingapu,-9.6567,120.2641,27.05,73,56,2.85,ID,"01/21/2023,00:10:10"
462,kulu,39.0951,33.0799,4.7,73,0,2.29,TR,"01/21/2023,00:10:11"
463,fomboni,-12.28,43.7425,27.73,77,100,6.54,KM,"01/21/2023,00:10:11"
464,sinegorye,62.0788,150.477,-31.73,99,100,1.61,RU,"01/21/2023,00:10:12"
465,saint anthony,45.0205,-93.218,-4.03,86,100,5.14,US,"01/21/2023,00:10:12"
466,geraldton,-28.7667,114.6,23.23,83,75,3.09,AU,"01/21/2023,00:10:12"
467,inongo,-1.95,18.2667,22.4,90,100,3.54,CD,"01/21/2023,00:10:13"
468,ontario,34.0633,-117.6509,16.84,49,20,2.06,US,"01/21/2023,00:06:21"
469,hofn,64.2539,-15.2082,8.01,98,100,14.79,IS,"01/21/2023,00:10:14"
470,ponta delgada,37.7333,-25.6667,14.4,67,75,3.6,PT,"01/21/2023,00:10:14"
471,vanimo,-2.6741,141.3028,26.15,84,100,1.12,PG,"01/21/2023,00:10:14"
472,anau,-16.5167,-151.7333,27.54,65,53,5.61,PF,"01/21/2023,00:10:15"
473,karwar,14.8,74.1333,20.33,46,33,2.39,IN,"01/21/2023,00:10:15"
474,pangnirtung,66.1451,-65.7125,-30.14,96,98,2.48,CA,"01/21/2023,00:10:16"
475,wodonga,-36.1167,146.8833,26.82,42,77,1.79,AU,"01/21/2023,00:10:16"
476,vangaindrano,-23.35,47.6,23.88,93,100,3.21,MG,"01/21/2023,00:10:17"
477,belo oriente,-19.22,-42.4836,21.15,99,100,1.49,BR,"01/21/2023,00:10:17"
478,longhua,23.6137,114.1919,13.07,72,78,0.71,CN,"01/21/2023,00:10:18"
479,ossora,59.2353,163.0719,-29.15,84,4,2.87,RU,"01/21/2023,00:10:18"
480,coari,-4.085,-63.1414,22.02,96,97,0.67,BR,"01/21/2023,00:10:19"
481,mackenzie,55.2999,-123.1698,0.12,93,100,4.12,CA,"01/21/2023,00:10:19"
482,soledade,-28.8183,-52.5103,20.33,75,14,2.9,BR,"01/21/2023,00:10:20"
483,loandjili,-4.7561,11.8578,24.75,83,86,1.53,CG,"01/21/2023,00:10:20"
484,ratnagiri,16.9833,73.3,20.49,68,92,1.9,IN,"01/21/2023,00:10:21"
485,teguise,29.0605,-13.564,15.12,63,20,5.14,ES,"01/21/2023,00:10:21"
486,hambantota,6.1241,81.1185,22.52,79,98,4.49,LK,"01/21/2023,00:06:13"
487,lokosovo,61.1333,74.8167,-22.88,92,94,5.22,RU,"01/21/2023,00:10:22"
488,lamar,33.6668,-95.5836,12.58,47,0,3.09,US,"01/21/2023,00:10:23"
489,makakilo city,21.3469,-158.0858,27.23,56,0,8.23,US,"01/21/2023,00:10:23"
490,lorengau,-2.0226,147.2712,27.69,78,100,3.05,PG,"01/21/2023,00:10:24"
491,leh,34.1667,77.5833,-14.5,98,96,0.44,IN,"01/21/2023,00:10:24"
492,hervey bay,-25.2986,152.8535,26.12,64,38,4.92,AU,"01/21/2023,00:11:25"
493,karaton,-6.3424,106.1045,23.58,89,100,1.85,ID,"01/21/2023,00:11:25"
494,axim,4.8699,-2.2405,26.43,85,100,1.24,GH,"01/21/2023,00:11:26"
495,pisco,-13.7,-76.2167,21.03,83,75,6.69,PE,"01/21/2023,00:09:44"
496,rio gallegos,-51.6226,-69.2181,13.75,72,100,3.58,AR,"01/21/2023,00:11:26"
497,ahipara,-35.1667,173.1667,22.89,60,99,3.12,NZ,"01/21/2023,00:08:33"
498,carapicuiba,-23.5534,-46.8485,20.09,88,67,1.34,BR,"01/21/2023,00:03:38"
499,puerto escondido,15.85,-97.0667,27.46,69,40,1.03,MX,"01/21/2023,00:11:27"
500,bay city,43.5945,-83.8889,0.18,79,100,4.63,US,"01/21/2023,00:07:56"
501,unity,52.4501,-109.1682,-5.38,87,64,3.96,CA,"01/21/2023,00:11:28"
502,dandong,40.1292,124.3947,-10.41,32,25,1.68,CN,"01/21/2023,00:11:28"
503,canon city,38.441,-105.2424,-1.18,73,100,2.24,US,"01/21/2023,00:11:29"
504,verkhnevilyuysk,63.4453,120.3167,-51.0,100,90,1.09,RU,"01/21/2023,00:11:29"
505,margate,51.3813,1.3862,4.94,76,35,2.24,GB,"01/21/2023,00:11:30"
506,dafeng,23.4517,108.5881,9.94,59,9,0.89,CN,"01/21/2023,00:11:30"
507,chernyshevskiy,63.0128,112.4714,-45.56,100,93,0.79,RU,"01/21/2023,00:11:31"
508,cap-aux-meules,47.3821,-61.8597,-0.97,93,100,9.26,CA,"01/21/2023,00:11:32"
509,aksu,41.1231,80.2644,-17.36,85,4,1.73,CN,"01/21/2023,00:11:32"
510,angoche,-16.2325,39.9086,24.64,91,95,1.53,MZ,"01/21/2023,00:11:32"
511,tura,25.5198,90.2201,11.98,63,1,1.35,IN,"01/21/2023,00:11:33"
512,george,-33.963,22.4617,17.75,100,75,1.54,ZA,"01/21/2023,00:11:33"
513,maple creek,49.9168,-109.4848,-2.6,76,100,4.57,CA,"01/21/2023,00:11:34"
514,salalah,17.0151,54.0924,19.05,24,0,3.6,OM,"01/21/2023,00:11:34"
515,yulara,-25.2406,130.9889,27.32,25,15,5.41,AU,"01/21/2023,00:11:35"
516,talnakh,69.4865,88.3972,-34.38,86,73,3.7,RU,"01/21/2023,00:11:35"
517,ribas do rio pardo,-20.4431,-53.7592,23.8,83,43,1.03,BR,"01/21/2023,00:11:36"
518,sambava,-14.2667,50.1667,23.24,88,100,1.75,MG,"01/21/2023,00:11:36"
519,touros,-5.1989,-35.4608,26.4,75,42,5.47,BR,"01/21/2023,00:11:37"
520,crixas,-14.5489,-49.9692,22.69,90,79,1.45,BR,"01/21/2023,00:11:37"
521,doka,13.5167,35.7667,24.29,35,59,4.95,SD,"01/21/2023,00:10:15"
522,nadym,65.5333,72.5167,-16.24,95,100,12.32,RU,"01/21/2023,00:11:38"
523,vuktyl,63.8567,57.3094,-2.68,97,100,3.73,RU,"01/21/2023,00:11:39"
524,kerema,-7.9631,145.7785,26.87,78,100,0.79,PG,"01/21/2023,00:11:39"
525,marawi,7.9986,124.2928,21.38,83,92,0.48,PH,"01/21/2023,00:11:40"
526,nome,64.5011,-165.4064,-22.96,77,0,6.69,US,"01/21/2023,00:02:50"
527,darnah,32.767,22.6367,12.8,63,2,6.31,LY,"01/21/2023,00:11:40"
528,hovd,48.0056,91.6419,-14.49,84,100,1.51,MN,"01/21/2023,00:11:41"
529,kimbe,-5.5502,150.1429,28.84,73,100,1.09,PG,"01/21/2023,00:11:41"
530,sokoni,-6.4333,39.55,27.09,82,92,7.43,TZ,"01/21/2023,00:11:42"
531,brigantine,39.4101,-74.3646,7.22,63,100,8.75,US,"01/21/2023,00:07:29"
532,hammerfest,70.6634,23.6821,2.25,75,75,9.77,NO,"01/21/2023,00:11:42"
533,kaeo,-35.1,173.7833,25.74,66,98,1.88,NZ,"01/21/2023,00:09:26"
534,piacabucu,-10.4056,-36.4344,25.8,78,82,4.96,BR,"01/21/2023,00:11:43"
535,mancio lima,-7.6142,-72.8958,21.23,99,100,1.62,BR,"01/21/2023,00:11:43"
536,khuzhir,53.1939,107.3397,-26.25,78,81,3.13,RU,"01/21/2023,00:11:44"
537,sawakin,19.1059,37.3321,25.02,74,47,1.17,SD,"01/21/2023,00:11:45"
538,quthing,-30.4,27.7003,21.01,60,71,1.77,LS,"01/21/2023,00:11:45"
539,aranos,-24.1333,19.1167,25.79,40,53,3.8,NA,"01/21/2023,00:11:45"
540,togitsu,32.8333,129.85,5.28,52,5,1.9,JP,"01/21/2023,00:12:46"
541,itoman,26.1247,127.6694,17.01,61,75,4.12,JP,"01/21/2023,00:12:46"
542,tahta,26.7693,31.5021,13.28,32,3,2.79,EG,"01/21/2023,00:12:47"
543,yucca valley,34.1142,-116.4322,11.09,34,0,8.05,US,"01/21/2023,00:12:47"
544,umm lajj,25.0213,37.2685,21.95,55,85,0.77,SA,"01/21/2023,00:09:38"
545,khasan,42.4308,130.6434,-12.27,48,99,3.38,RU,"01/21/2023,00:12:48"
546,pemba,-12.974,40.5178,24.82,90,100,4.05,MZ,"01/21/2023,00:12:48"
547,kingston,17.997,-76.7936,27.53,71,20,8.23,JM,"01/21/2023,00:09:03"
548,kuopio,62.8924,27.677,-4.03,93,100,6.69,FI,"01/21/2023,00:12:49"
549,kayerkan,69.3497,87.7602,-34.92,80,82,2.75,RU,"01/21/2023,00:12:49"
550,amuntai,-2.4177,115.2494,24.61,93,99,0.52,ID,"01/21/2023,00:12:50"
551,abu samrah,35.3029,37.1841,9.22,61,0,2.6,SY,"01/21/2023,00:12:50"
552,barybino,55.2677,37.8933,0.59,71,0,5.0,RU,"01/21/2023,00:12:51"
553,divnomorskoye,44.5011,38.1353,10.15,57,100,2.36,RU,"01/21/2023,00:12:51"
554,comodoro rivadavia,-45.8667,-67.5,19.39,77,100,1.77,AR,"01/21/2023,00:12:42"
555,grand gaube,-20.0064,57.6608,23.54,90,98,1.34,MU,"01/21/2023,00:12:52"
556,kaffrine,14.1059,-15.5508,20.49,41,1,5.19,SN,"01/21/2023,00:12:52"
557,saint-joseph,-21.3667,55.6167,26.21,84,97,0.33,RE,"01/21/2023,00:12:53"
558,olden,61.8364,6.8064,-2.59,61,7,4.07,NO,"01/21/2023,00:12:53"
559,jalu,29.0331,21.5482,11.05,60,17,2.42,LY,"01/21/2023,00:12:54"
560,telhara,21.0269,76.8389,19.26,52,5,2.18,IN,"01/21/2023,00:12:54"
561,ewa beach,21.3156,-158.0072,28.02,57,0,8.23,US,"01/21/2023,00:12:55"
562,hobyo,5.3505,48.5268,24.78,81,98,9.71,SO,"01/21/2023,00:12:55"
563,cascais,38.6979,-9.4215,14.41,91,4,3.13,PT,"01/21/2023,00:12:56"
564,macapa,0.0389,-51.0664,24.77,88,54,4.04,BR,"01/21/2023,00:10:59"
565,soe,-9.8607,124.284,22.45,79,98,2.47,ID,"01/21/2023,00:12:57"
566,awbari,26.5921,12.7805,8.27,26,0,2.28,LY,"01/21/2023,00:12:57"
567,san felipe,10.3399,-68.7425,20.83,93,51,1.72,VE,"01/21/2023,00:12:58"
568,del rio,29.3627,-100.8968,19.06,43,0,8.75,US,"01/21/2023,00:11:42"
569,kannangad,12.3081,75.1063,20.58,65,9,2.0,IN,"01/21/2023,00:12:59"
570,pingliang,35.5392,106.6861,-3.09,56,86,0.99,CN,"01/21/2023,00:13:00"
571,natal,-5.795,-35.2094,26.32,72,44,4.58,BR,"01/21/2023,00:12:10"
